t_history,v_ref_history,v_history,acc_history
21.5,10.575847310631797,8.807632612347982,2.3088038786545297
21.6,11.114538691603263,9.074021119010988,2.6638850666300584
21.700000000000003,11.66812293624132,9.374020966609049,2.999998475980604
21.8,12.234834096236948,9.674020924838251,2.99999958229202
21.900000000000002,12.792366669789523,9.974020913091154,2.999999882529039
22.0,13.323667452458652,10.274020868054583,2.999999549634282
22.1,13.807068619270606,10.574020844039923,2.9999997598534094
22.200000000000003,14.233821652251208,10.874020777335115,2.9999993329519157
22.3,14.593285156014215,11.174020698239683,2.999999209045683
22.400000000000002,14.885833657098408,11.474020613679027,2.9999991543934357
22.5,15.11199673161073,11.77402050121013,2.9999988753110216
22.6,15.284389862977275,12.074020431181008,2.99999929970879
22.700000000000003,15.417896890420039,12.374020420628407,2.999999894473987
22.8,15.53049137860425,12.674020393951091,2.9999997332268435
22.900000000000002,15.65646850517033,12.974020379675151,2.9999998572405957
23.0,15.832490661907379,13.274020235277925,2.999998556027748
23.1,15.876968367824343,13.5635021553586,2.894819200806751
23.200000000000003,15.404717139598798,13.790104993663212,2.2660283830461196
23.3,14.811870314287546,13.929647017535762,1.3954202387255066
23.400000000000002,13.943501062858076,13.959187586930025,0.2954056939426266
23.5,13.119744968244493,13.881654904620078,-0.7753268230994763
23.6,12.27055052002785,13.704876309828872,-1.7677859479120457
23.700000000000003,11.670678060582697,13.45786161909069,-2.4701469073818316
23.8,11.078795616590737,13.15911844219255,-2.987431768981395
23.900000000000002,10.701842900498097,12.835165293137814,-3.239531490547364
24.0,10.373131807837611,12.50314386857811,-3.320214245597043
24.1,10.091401335966136,12.173772601607617,-3.293712669704931
24.200000000000003,9.92227388939725,11.859107025782592,-3.1466557582502475
24.3,9.75525639358808,11.562849491698687,-2.9625753408390523
24.400000000000002,9.666831987100203,11.290567412530851,-2.722820791678359
24.5,9.567059755838217,11.04256667589537,-2.480007366354812
24.6,9.46935030299425,10.816682790488963,-2.2588388540640665
24.700000000000003,9.439139399710923,10.614918798731091,-2.0176399175787196
24.8,9.395287801096655,10.434709076000985,-1.8020972273010614
24.900000000000002,9.400338614446012,10.277797072141752,-1.569120038592331
25.0,9.326898628611804,10.137488367152411,-1.4030870498934007
25.1,9.314475763633531,10.013815581194109,-1.236727859583013
25.200000000000003,9.292262120833216,9.904049080811504,-1.0976650038260516
25.3,9.317039162535263,9.810259465896632,-0.9378961491487132
25.400000000000002,9.267992369403691,9.726572077882144,-0.8368738801448785
25.5,9.276286450644122,9.653528412105434,-0.7304366577671004
25.6,9.276859854628512,9.590215159217681,-0.6331325288775247
25.700000000000003,9.271078993631953,9.535255562935006,-0.5495959628267428
25.8,9.263470362439998,9.487454156876398,-0.47801406058609075
25.900000000000002,9.256684160082589,9.445934324947178,-0.41519831929220175
26.0,9.251704108631746,9.410067503545736,-0.35866821401441484
26.1,9.248225352151023,9.37818507337921,-0.3188243016652592
26.200000000000003,9.296151980707139,9.353726794511273,-0.24458278867938077
26.3,9.277439322814242,9.332284124422985,-0.21442670088288196
26.400000000000002,9.30902895132838,9.316154403565676,-0.16129720857308882
26.5,9.277214070436187,9.300798557730376,-0.15355845835300386
26.6,9.299615825391164,9.288867797613191,-0.11930760117185457
26.700000000000003,9.262565778069106,9.27635020925238,-0.12517588360812226
26.8,9.28318915241164,9.266430881302806,-0.09919327949573642
26.900000000000002,9.248139558204103,9.255611722609354,-0.1081915869345238
27.0,9.272655201577265,9.247429169986889,-0.08182552622464812
27.1,9.24344009115358,9.23864213106576,-0.08787038921128953
27.200000000000003,9.27384287314047,9.232870007963664,-0.05772123102096316
27.3,9.250447303502515,9.226865494982665,-0.06004512980999266
27.400000000000002,9.284769168038569,9.222922698976067,-0.039427960065978596
27.5,9.313172701499397,9.222636180183908,-0.0028651879215857434
27.6,9.280601794611595,9.221406274337737,-0.012299058461721302
27.700000000000003,9.30505502196729,9.222142845341361,0.007365710036239648
27.8,9.272426252839772,9.22116386447996,-0.009789808614016238
27.900000000000002,9.296467319489441,9.220623950734401,-0.005399137455583514
28.0,9.313870420340528,9.222131943561433,0.015079928270310461
28.1,9.270556622967788,9.221230264902168,-0.009016786592638937
28.200000000000003,9.287935497661197,9.220056678048838,-0.011735868533307325
28.3,9.302939846445462,9.220535207368314,0.0047852931947716115
28.400000000000002,9.261487454125348,9.218637046339845,-0.01898161028469758
28.5,9.283150136973372,9.216827208173259,-0.018098381665865304
28.6,9.304171770555222,9.217247220757386,0.0042001258412796005
28.700000000000003,9.269523773331038,9.215962536072874,-0.012846846845121718
28.8,9.295863427954206,9.216464149757604,0.0050161368472885215
28.900000000000002,9.268360513928467,9.215525963575002,-0.009381861826014415
29.0,9.298231655445086,9.215513453676719,-0.00012509898283497023
29.1,9.3216763665825,9.218097809035287,0.025843553585673362
29.200000000000003,9.283475117955824,9.21874349102148,0.006456819861924146
29.3,9.302997713892882,9.219332532714624,0.005890416931450204
29.400000000000002,9.317213459204954,9.22147992013559,0.021473874209661403
29.5,9.271858899848127,9.220837995605411,-0.006419245301785281
29.6,9.288067118309552,9.219673447923768,-0.011645476816426026
29.700000000000003,9.30263378473137,9.22002904437051,0.003555964467409467
29.8,9.261284750556941,9.217969099986169,-0.02059944384340895
29.900000000000002,9.283066433390673,9.217173357558012,-0.00795742428157098
30.0,9.253894329562392,9.214717341782489,-0.024560157755232126
30.1,9.285288555527714,9.213309421001764,-0.014079207807242256
30.200000000000003,9.31281809624088,9.214916263596837,0.016068425950734877
