time,x_coords,y_coords,angle,psi,beta,speed
0.0,72.0,5.0,0.0,0.0,0.0,0.0
0.04,72.00494467592593,5.0,0.0,0.0,0.0,0.3250922067901235
0.08,72.02257154500172,5.0,0.0,0.0,0.0,0.6290474249971125
0.12,72.0520560307958,5.0,0.0,0.0,0.0,0.9132399486736448
0.16,72.09262716955091,5.0,0.0,0.0,0.0,1.1789547174151254
0.2,72.14356412437164,5.0,0.0,0.0,0.0,1.4273931260472268
0.24000000000000002,72.204192926054,5.0,0.0,0.0,0.0,1.6596784565766012
0.28,72.2738834258212,5.0,0.0,0.0,0.0,1.876860956964622
0.32,72.35204644618766,5.0,0.0,0.0,0.0,2.079922589687175
0.36,72.43813111706967,5.0,0.0,0.0,0.0,2.2697814715504916
0.39999999999999997,72.53162238509772,5.0,0.0,0.0,0.0,2.4472960248370783
0.43999999999999995,72.6320386848696,5.0,0.0,0.0,0.0,2.613268858550605
0.4799999999999999,72.7438744375409,5.0,0.0,0.0,0.0,3.093542604098427
0.5199999999999999,72.8744461804286,5.0,0.0,0.0,0.0,3.54258969928555
0.5599999999999999,73.02253572865159,5.0,0.0,0.0,0.0,3.962440452247257
0.6,73.18700410181089,5.0,0.0,0.0,0.0,4.3549931636484
0.64,73.36678637423789,5.0,0.0,0.0,0.0,4.722022709603375
0.68,73.5608868600711,5.0,0.0,0.0,0.0,5.065188566548014
0.7200000000000001,73.7683746113918,5.0,0.0,0.0,0.0,5.386042314346821
0.7600000000000001,73.98837920906396,5.0,0.0,0.0,0.0,5.686034651559869
0.8000000000000002,74.22008682724709,5.0,0.0,0.0,0.0,5.966521954587976
0.8400000000000002,74.46273655378837,5.0,0.0,0.0,0.0,6.2287724103524775
0.8800000000000002,74.7156169498572,5.0,0.0,0.0,0.0,6.473971750237739
0.9200000000000003,74.97806283326686,5.0,0.0,0.0,0.0,6.703228611221645
0.9600000000000003,75.2494522709396,5.0,0.0,0.0,0.0,6.917579548433745
1.0000000000000002,75.52920376691705,5.0,0.0,0.0,0.0,7.117993721804681
1.0400000000000003,75.81677363320166,5.0,0.0,0.0,0.0,7.305377277996982
1.0800000000000003,76.11165353154215,5.0,0.0,0.0,0.0,7.480577447429536
1.1200000000000003,76.4133681750479,5.0,0.0,0.0,0.0,7.644386374919924
1.1600000000000004,76.72641785516717,5.0,0.0,0.0,0.0,8.12263690805448
1.2000000000000004,77.05812459783226,5.0,0.0,0.0,0.0,8.569792336945982
1.2400000000000004,77.40727534991615,5.0,0.0,0.0,0.0,8.98787441680618
1.2800000000000005,77.77273592911536,5.0,0.0,0.0,0.0,9.378773451474148
1.3200000000000005,78.15344589589206,5.0,0.0,0.0,0.0,9.744256840179647
1.3600000000000005,78.5484137588343,5.0,0.0,0.0,0.0,10.085977068609266
1.4000000000000006,78.95671249175633,5.0,0.0,0.0,0.0,10.405479180405882
1.4400000000000006,79.37747534227013,5.0,0.0,0.0,0.0,10.704207762882886
1.4800000000000006,79.80989191287698,5.0,0.0,0.0,0.0,10.983513478538145
1.5200000000000007,80.2532044968604,5.0,0.0,0.0,0.0,11.244659171899107
1.5600000000000007,80.70670465241363,5.0,0.0,0.0,0.0,11.48882557931038
1.6000000000000008,81.16972999951199,5.0,0.0,0.0,0.0,11.717116667479782
1.6400000000000008,81.64166122504756,5.0,0.0,0.0,0.0,11.930564624920486
1.6800000000000008,82.12191928268544,5.0,0.0,0.0,0.0,12.13013452885734
1.7200000000000009,82.6099627747809,5.0,0.0,0.0,0.0,12.31672870869825
1.760000000000001,83.1052855045202,5.0,0.0,0.0,0.0,12.491190825799423
1.800000000000001,83.60741418721746,5.0,0.0,0.0,0.0,12.654309687970658
1.840000000000001,84.12085098634532,5.0,0.0,0.0,0.0,13.131915022757548
1.880000000000001,84.65291967814444,5.0,0.0,0.0,0.0,13.578467203092316
1.920000000000001,85.20240884599382,5.0,0.0,0.0,0.0,13.995985256676692
1.960000000000001,85.76818583769293,5.0,0.0,0.0,0.0,14.386356937178173
2.000000000000001,86.34919164432195,5.0,0.0,0.0,0.0,14.751347259463135
2.040000000000001,86.9444361120704,5.0,0.0,0.0,0.0,15.092606479882367
2.080000000000001,87.55299346538528,5.0,0.0,0.0,0.0,15.411677557690885
2.120000000000001,88.17399812119709,5.0,0.0,0.0,0.0,15.710003131337869
2.160000000000001,88.80664077529835,5.0,0.0,0.0,0.0,15.988932041169088
2.200000000000001,89.45016474317977,5.0,0.0,0.0,0.0,16.249725428033386
2.240000000000001,90.10386253877944,5.0,0.0,0.0,0.0,16.49356243536729
2.280000000000001,90.76707267567645,5.0,0.0,0.0,0.0,16.721545540538937
2.320000000000001,91.43917667626597,5.0,0.0,0.0,0.0,16.93470553955636
2.360000000000001,92.1195962753931,5.0,0.0,0.0,0.0,17.134006207677796
2.4000000000000012,92.80779080580197,5.0,0.0,0.0,0.0,17.320348656996362
2.4400000000000013,93.50325475357894,5.0,0.0,0.0,0.0,17.494575410701398
2.4800000000000013,94.20551547253719,5.0,0.0,0.0,0.0,17.657474212437663
2.5200000000000014,94.91907572313414,5.0,0.0,0.0,0.0,18.134873794776066
2.5600000000000014,95.65125983978027,5.0,0.0,0.0,0.0,18.581233600365856
2.6000000000000014,96.400856927733,5.0,0.0,0.0,0.0,18.99857178711133
2.6400000000000015,97.16673482273853,5.0,0.0,0.0,0.0,19.388775295435426
2.6800000000000015,97.94783144229979,5.001459942472249,0.14181099777368772,0.031426181876844594,0.07090560747817364,19.753608379835857
2.7200000000000015,98.74311959327416,4.9940722744544646,-1.715744069444064,-0.13520045011559204,-0.8580643968768216,20.094720585732734
2.7600000000000016,99.55141620066149,4.9709708118990905,-3.2719003771365833,-0.5739692227994097,-1.6372849974654275,20.413654207674
2.8000000000000016,100.37145399574318,4.929902269194701,-4.577671058547302,-1.249189078350516,-2.292493934490099,20.711851262619973
2.8400000000000016,101.20190158584232,4.868759514083249,-5.67511047849691,-2.130030004760924,-2.8445319948366317,20.990660009835807
2.8800000000000017,102.04136114776927,4.785595828555525,-6.598846551443957,-3.189820023445731,-3.3104009444541473,21.251341046870678
2.9200000000000017,102.87856255146303,4.679906097787372,-7.39259445556785,-4.3922997013770315,-3.7117449559605182,20.844888595605703
2.9600000000000017,103.69679801950589,4.553190746345681,-8.074955366747087,-5.693458297562309,-4.057626250795042,20.464863049208127
3.0000000000000018,104.49647647126598,4.405714773108742,-8.656240533984533,-7.0731559930495775,-4.352959271198286,20.10954617151355
3.040000000000002,105.27796111617403,4.237889274697657,-9.14921348675131,-8.514530620944708,-4.603955427440753,19.77733144339488
3.080000000000002,106.0415817892084,4.050226754839315,-9.565391467097227,-10.003534313766618,-4.816254344953129,19.466716799094662
3.120000000000002,106.787643524939,3.8433063600600295,-9.915095145307529,-11.528526066152995,-4.994942479413837,19.17629783482982
3.160000000000002,107.51643221870148,3.6177471460097324,-10.207516575907702,-13.079915346076099,-5.144578699805885,18.904761458962295
3.200000000000002,108.23763372183221,3.3711552181983153,-10.37328680964635,-14.664381508137332,-5.229496235290575,19.301064368605928
3.240000000000002,108.96581914863289,3.0982293643649577,-10.496132011749104,-16.301244233283242,-5.292468086592461,19.67160028075888
3.280000000000002,109.69888865023863,2.7981635385861816,-10.607126908201908,-17.9871887518681,-5.349397324847264,20.018044525436476
3.320000000000002,110.43475824351275,2.4702659212383313,-10.707350821416757,-19.719044679190997,-5.400828512971449,20.341963505307675
3.360000000000002,111.17136175110899,2.1139610541237293,-10.797765128925183,-21.493787624146638,-5.44724747295412,20.644821777981367
3.400000000000002,111.90665328549038,1.728791039472618,-10.879232042272394,-23.30853946899199,-5.489090600066007,20.92798867781343
3.440000000000002,112.63861016094701,1.3144158921263844,-10.95252939583887,-25.16056752289129,-5.526752191896343,21.19274450717423
3.480000000000002,113.35666699443956,0.8755590660251561,-11.108687844600935,-27.03327233515197,-5.607035747891899,20.79010191158929
3.5200000000000022,114.04621138260626,0.42109037411020844,-11.260858436803913,-28.899127053152238,-5.685330505511399,20.413638509993635
3.5600000000000023,114.70807972290328,-0.04784988818909733,-11.380281210468869,-30.75363018744265,-5.746818908051799,20.06165217199807
3.6000000000000023,115.34308790981004,-0.5301919294847556,-11.472029707150247,-32.59338193562421,-5.794084382738402,19.732551437078293
3.6400000000000023,115.95202657285219,-1.0249389014702488,-11.54058722893064,-34.41589765682152,-5.8294175943196205,19.42484831899278
3.6800000000000024,116.53565705901363,-1.5311666259403065,-11.589890888853702,-36.21944766614935,-5.854835659437027,19.13715157804619
3.7200000000000024,117.09470823116294,-2.048021383934481,-11.623376087492993,-38.00292019915491,-5.87210245245116,18.868160430779735
3.7600000000000025,117.63712535222494,-2.5814493721302973,-11.535702384831021,-39.78018796385458,-5.826899617650298,19.2668430822279
3.8000000000000025,118.17395501211114,-3.142233872707264,-11.44158623506567,-41.57675770392716,-5.778398498588762,19.639604009082422
3.8400000000000025,118.70298310626377,-3.730095627423844,-11.375462854703837,-43.39465603078889,-5.744337293896574,19.98812860147369
3.8800000000000026,119.22206514402946,-4.344663471251542,-11.330805515816056,-45.23519442292989,-5.7213402358830665,20.313992668092734
3.9200000000000026,119.72912658052427,-4.9854756729891925,-11.30252991960084,-47.0991149333013,-5.70678199447542,20.61866956100562
3.9600000000000026,120.22216377724192,-5.651981279103171,-11.286663270486804,-48.98670842769749,-5.698613675565164,20.903536837223506
4.000000000000003,120.6992454135631,-6.343541648265302,-11.280095232291684,-50.897910836406766,-5.695232576253086,21.1698824871478
4.040000000000003,121.15293939562967,-7.0512569819163975,-11.37893066223068,-52.81855293363047,-5.746123324309526,20.768726344471276
4.080000000000003,121.57398436868544,-7.760733409023768,-11.484433870737375,-54.72320542309928,-5.800476300960071,20.393652748932777
4.120000000000003,121.96368917370106,-8.47125429782469,-11.563609767272862,-56.60882612702068,-5.841285833139462,20.042965853970742
4.160000000000003,122.32330212515471,-9.182172920132738,-11.620785901999566,-58.47326265024144,-5.870766701840059,19.715080074323822
4.200000000000003,122.65400738163368,-9.892908887978539,-11.659769191339976,-60.3150942007113,-5.890872214396455,19.40851291701301
4.240000000000003,122.95692297654519,-10.60294327013496,-11.68388608055389,-62.133496319396045,-5.9033125234323025,19.121878278442104
4.280000000000003,123.23310024252237,-11.311812960012986,-11.69602283257099,-63.928125703424634,-5.909573679278186,18.853880177310298
4.320000000000003,123.48710964921605,-12.028328029971577,-11.586614090298646,-65.7133204270564,-5.853146128710596,19.25349130858124
4.360000000000003,123.7241924545189,-12.767008509200748,-11.474523052658105,-67.51493469195168,-5.795369180779677,19.627120346947628
4.400000000000003,123.94248370702387,-13.526634253222783,-11.394627840443581,-69.33560602072073,-5.754208271150753,19.976456607593338
4.440000000000003,124.1402209142922,-14.305933722245246,-11.339487118505637,-71.1771416672041,-5.725810556870903,20.303079569062024
4.480000000000003,124.31574346674253,-15.10358532683003,-11.303305547161402,-73.04068592712719,-5.7071813129597775,20.608466014664273
4.520000000000003,124.46749274731049,-15.918218984734168,-11.281554716002084,-74.92685569683873,-5.695983880377271,20.893996709561595
4.560000000000003,124.59401264989556,-16.74841800914976,-11.270688202824529,-76.835850691687,-5.690390218991097,21.160962643716818
4.600000000000003,124.6925082947912,-17.58293174228058,-11.367288568454692,-78.75380875829833,-5.740127406046505,20.760386455357335
4.640000000000003,124.76379017224717,-18.40454895767914,-10.503391347813576,-80.59217910432476,-5.296190465012252,20.385855106410126
4.680000000000003,124.82014214495445,-19.212687614314767,-9.02241993805998,-82.15085887719769,-4.539350354087492,20.03567520201118
4.720000000000003,124.86485599231796,-20.007873922117355,-7.730933462492772,-83.46312223139563,-3.8831409144602795,19.708263449191154
4.760000000000003,124.90022841644719,-20.790746558564514,-6.608473256259713,-84.56660356271627,-3.3152625181112074,19.402139498221786
4.800000000000003,124.92811259762193,-21.56197279693472,-5.635900654073631,-85.49337388000828,-2.8247832393895917,19.115919249406808
4.840000000000003,124.95000196083828,-22.322222828271084,-4.795569959219026,-86.2707362846975,-2.4019917262537334,18.84830859505489
4.8800000000000034,124.96764744942077,-23.082033387996706,-3.9748223585076015,-86.92251078210337,-1.9898052699606597,19.248281981919973
4.9200000000000035,124.9825552598897,-23.857509039582354,-3.2696972947015657,-87.46931284568522,-1.6361807602830107,19.622249722586403
4.9600000000000035,124.9949913439739,-24.647619087126674,-2.690923624261417,-87.92761273213952,-1.3462041615623146,19.97190266363652
5.0000000000000036,125.00522408151463,-25.45140227995946,-2.2148034743271072,-88.31127410580324,-1.1078155772798897,20.29882171544331
5.040000000000004,125.01351420141259,-26.267962047191386,-1.8223918235995427,-88.63198333885221,-0.9114264271601333,20.60448500005138
5.080000000000004,125.02010836365807,-27.096461953545138,-1.4984689951653813,-88.89960274755765,-0.7493626368683702,20.89027453431386
5.120000000000004,125.02571007415163,-27.936116901048706,-1.4272444515454032,-89.11307453169115,-0.7137329460620604,21.157482478502157
5.160000000000004,125.01711419391515,-28.776265038761107,-3.346087214207307,-89.55995161769074,-1.6744713397529154,20.757132565060598
5.200000000000004,124.98825069368263,-29.600329525716493,-4.981224439603155,-90.28386314940387,-2.495327354211281,20.382812778988832
5.240000000000004,124.93779007136631,-30.40871985396713,-6.3955659550243995,-91.23846027096617,-3.207775047897439,20.03283068197692
5.280000000000004,124.86489631473673,-31.201684257669527,-7.613819497559018,-92.38413540410845,-3.8237904979674786,19.70560387541594
5.320000000000004,124.76911952364576,-31.97934874461183,-8.659198259367558,-93.68718417703272,-4.354463701321835,19.39965284578811
5.360000000000004,124.650309344094,-32.74175000933079,-9.553097680168193,-95.11904267533059,-4.8099776252213315,19.113594275238572
5.400000000000004,124.50854533596885,-33.488861915617875,-10.314959429532058,-96.65560079623386,-5.1996098515159765,18.846134787083265
5.440000000000004,124.34200103457151,-34.23028505277973,-10.905273450342447,-98.29371035715042,-5.502469596022455,19.246249511554485
5.480000000000004,124.14642406861941,-34.98072203055631,-11.390800422333921,-100.04728613984894,-5.752236870288586,19.620349400276186
5.520000000000004,123.92033596220844,-35.737777695978664,-11.806241935690448,-101.90523642091728,-5.966452657561351,19.970125897320994
5.560000000000004,123.6624238978501,-36.499009085296166,-12.162809073542164,-103.85763469332997,-6.150694732358219,20.297160471704277
5.600000000000004,123.3715517575243,-37.26193160695896,-12.469612137498483,-105.8955712860401,-6.309516323952721,20.60293176779097
5.640000000000004,123.04676823466306,-38.024026768528465,-12.73411616353808,-108.01102896771353,-6.446664760933125,20.88882229079408
5.680000000000004,122.68731243230171,-38.782751102296885,-12.962485732522882,-110.19677783120291,-6.565247483686205,21.156124657592507
5.720000000000004,122.29697304716609,-39.526661066800074,-13.261070931287897,-112.42898118885937,-6.720533823907188,20.755863027550134
5.760000000000004,121.88375069985693,-40.24012137912155,-13.537452212289056,-114.67059795178314,-6.8645240282987245,20.381625784828543
5.800000000000004,121.44921447267046,-40.92356788112774,-13.761848756892519,-116.9133423826875,-6.981612799910783,20.031720864326836
5.840000000000004,120.9948796576827,-41.577464031558186,-13.941905155977073,-119.1506799473101,-7.075685117878718,19.70456621637965
5.880000000000004,120.5221951938886,-42.20229323960095,-14.084400883792997,-121.37754690104246,-7.150210295476567,19.39868265372502
5.920000000000004,120.03253637099037,-42.79855121052787,-14.195311888732258,-123.59010737561813,-7.208264192340804,19.112687163551236
5.960000000000004,119.5272015557408,-43.3667387731499,-14.279874189209988,-125.78554397639206,-7.252554634462831,18.845286654383976
6.000000000000004,119.00080807543793,-43.91472835708996,-14.212064806015713,-127.97993959220658,-7.217036774811044,19.245456523121362
6.0400000000000045,118.44294806666821,-44.45337352732218,-14.130534344173673,-130.20413239820962,-7.1743527520090105,19.619607970715
6.0800000000000045,117.85391690738659,-44.979904527609186,-14.077710646775047,-132.45986148554175,-7.146709774504326,19.96943267435425
6.1200000000000045,117.23417013173551,-45.49161968492719,-14.046540577821114,-134.74808069001378,-7.130402708217101,20.29651232101434
6.160000000000005,116.58432172521053,-45.985891000062786,-14.031554459328156,-137.06912356720088,-7.122563673764591,20.60232575884866
6.200000000000005,115.90514198052817,-46.46017045326151,-14.02850141311907,-139.42283712409505,-7.120966759698129,20.88825568360865
6.240000000000005,115.1975546950086,-46.91199678508234,-14.034075066471996,-141.8086905675184,-7.123882116065376,21.155594890323137
6.280000000000005,114.47101168614364,-47.33373113407074,-14.167461424629003,-144.20857592247654,-7.193682553444197,20.755367704922904
6.320000000000005,113.7407641567618,-47.71645720561292,-14.307214937927029,-146.59032070973205,-7.266879902149639,20.381162667306505
6.360000000000005,113.00811473747245,-48.06158333098351,-14.412898732168989,-148.9497765355176,-7.3222774924420815,20.031287857984246
6.400000000000005,112.27425354557612,-48.370481130241785,-14.490121739947275,-151.2839700615339,-7.362780931282542,19.704161363434558
6.440000000000005,111.54026331102209,-48.64447613059617,-14.543811713935325,-153.59089552914799,-7.390953564868826,19.398304123687403
6.480000000000005,110.80712659027952,-48.88484098666386,-14.578269016497321,-155.86933703253396,-7.4090395980996115,19.112333244946672
6.520000000000005,110.07573418815008,-49.09279098329147,-14.597220392996743,-158.11871700562483,-7.418988621014576,18.84495574701545
6.560000000000005,109.33737059992664,-49.27218356776333,-14.464520509574054,-160.35684340903944,-7.349350794518469,19.24514713083417
6.600000000000005,108.57746272035831,-49.426673749604866,-14.327948805508377,-162.6159877684343,-7.277745190013056,19.61931869463209
6.640000000000005,107.79776027826195,-49.554104029022696,-14.23093793951304,-164.89942494117776,-7.2269207469806105,19.96916220655137
6.680000000000005,107.00010924378714,-49.65246069637558,-14.164286216573453,-167.20938367376456,-7.192020280875546,20.296259438606445
6.720000000000005,106.18644724323336,-49.719876672439035,-14.120823707154093,-169.54725736909765,-7.1692704040915975,20.602089318460774
6.760000000000005,105.35879841962401,-49.75463502906643,-14.09494687374767,-171.9137749196725,-7.155728562843385,20.888034616206262
6.800000000000005,104.51926760767691,-49.75517279119823,-14.082267990276947,-174.30913970028124,-7.149094288904811,21.15538819637868
6.840000000000005,103.67993255618241,-49.72013543299613,-14.203268380639193,-176.71597918342363,-7.212430450557829,20.755174449896558
6.880000000000005,102.85844733986575,-49.650204841318995,-14.333259092101606,-179.10277439687155,-7.280528208380649,20.380981977420756
6.920000000000005,102.05515232428411,-49.54728274137219,-14.430685154172542,-181.4657110437159,-7.331604625157355,20.031118916273236
6.960000000000005,101.2703116156799,-49.413175492293234,-14.500971441779562,-183.80209956312805,-7.368473261100668,19.704003406050273
7.000000000000005,100.50412294294061,-49.24958972471807,-14.548879764189474,-186.11017449727453,-7.3936134341463635,19.398156436446044
7.040000000000005,99.75672774774426,-49.058131162599175,-14.578561445237062,-188.388922780108,-7.4091931066544525,19.11219516009956
7.080000000000005,99.0282209499135,-48.840305904013334,-14.593609862178377,-190.63793749190475,-7.417093080594941,18.844826640229872
7.120000000000005,98.30917556360552,-48.59468677287071,-14.456703447601532,-192.8750688338388,-7.3452505011810425,19.24502641837056
7.1600000000000055,97.58533290100392,-48.316528729636154,-14.31687915796683,-195.1325944381544,-7.271944114665064,19.619205830704715
7.2000000000000055,96.85932483118054,-48.00495224612111,-14.217696855394891,-197.4139655708672,-7.2199861850354,19.96905668086064
7.2400000000000055,96.1337871475585,-47.659250250899014,-14.149691389633077,-199.72155048175384,-7.184380095231213,20.296160774031648
7.280000000000006,95.41135425548282,-47.2788880424476,-14.105491040793712,-202.05685249490543,-7.161246252887243,20.60199706890285
7.320000000000006,94.69465301520442,-46.86350351806526,-14.079337198317774,-204.42068665615696,-7.147560818283196,20.887948364570807
7.360000000000006,93.98629584317463,-46.41290729663193,-14.066722673960376,-206.81332336860635,-7.1409608851926745,21.15530755269013
7.400000000000006,93.29719545722455,-45.93244239794915,-14.188214623660533,-209.217488657285,-7.204548033434122,20.755099049534937
7.440000000000006,92.6418754445494,-45.4321632186854,-14.318798139437916,-211.60175825991166,-7.272949731249559,20.380911479473127
7.480000000000006,92.01960118908741,-44.913852216733474,-14.416826997466456,-213.96231390178744,-7.324337365447967,20.03105300199228
7.520000000000006,91.42962524545237,-44.37917088844788,-14.487719681325007,-216.29646119911445,-7.361520739331963,19.70394177741313
7.560000000000006,90.87119796356085,-43.829661368205095,-14.536232751241911,-218.60242929348505,-7.3869760592012375,19.398098814806833
7.600000000000006,90.34357658566024,-43.266750823458295,-14.566513236231078,-220.87919934915968,-7.402868726953035,19.112141284929518
7.640000000000006,89.84603275554255,-42.69175774871617,-14.58215101938327,-223.1263584691307,-7.411077454622914,18.84477626793942
7.680000000000006,89.37138074672102,-42.098413328645705,-14.445695929473432,-225.36171818379526,-7.339477074632022,19.244979321207925
7.720000000000006,88.91013987733986,-41.47505612791884,-14.30637573884493,-227.61751292011763,-7.266440163007262,19.61916179572619
7.760000000000006,88.46500212347885,-40.82235605951666,-14.207766667087505,-229.8972125455687,-7.214785984149713,19.969015508967786
7.800000000000006,88.0385703243481,-40.141130525095186,-14.140370822668551,-232.20319810026515,-7.179501289232093,20.296122279071096
7.840000000000006,87.63335375123954,-39.43234151692559,-14.096793189474889,-234.536981229642,-7.156694699956374,20.601961076824633
7.880000000000006,87.2517627889356,-38.69709253311226,-14.07125874607507,-236.89938187400844,-7.143334101201358,20.88791471264142
7.920000000000006,86.89610304445888,-37.936625003743,-14.059248929549394,-239.29067271676746,-7.1370508675335635,21.15527608875674
7.960000000000006,86.57271242684655,-37.16130417497001,-14.181322424374397,-241.69359406246323,-7.200939412310629,20.755069631337456
8.000000000000005,86.28844636801999,-36.38740847111229,-14.312442835299919,-244.0767370626091,-7.269619367645786,20.380883974000994
8.040000000000004,86.0417294071234,-35.6160456473662,-14.410964601830585,-246.4362713063992,-7.321263307993281,20.031027284883077
8.080000000000004,85.83104009896611,-34.84821480318337,-14.482309603873741,-248.76949154862461,-7.3586825243024805,19.703917732390284
8.120000000000003,85.6549191232723,-34.08481338996815,-14.531237661340377,-251.07461722930228,-7.3843547025256076,19.398076333153895
8.160000000000002,85.51197460535916,-33.326645764060075,-14.561898892412454,-253.35062085974064,-7.40044668766388,19.11212026499861
8.200000000000001,85.40088507840359,-32.5744324953919,-14.577886078980777,-255.5970818331663,-7.408838578008691,18.844756614691654
8.24,85.31750199099379,-31.819169064959947,-13.607020125667415,-257.7986148158835,-6.900806562180887,19.244960945783696
8.28,85.23193595254104,-31.048421655838624,-8.445203075543963,-259.40923256116054,-4.245661407764606,19.6191446150434
8.319999999999999,85.13046844675202,-30.264890758968377,-4.04365087454457,-260.30125413154497,-2.0243461691173317,19.968999445346213
8.359999999999998,85.00858106738056,-29.470472818858045,-0.3139955584969889,-260.5680378963107,-0.15699895804414277,20.29610725988116
8.399999999999997,84.86194007339955,-28.667283301785833,2.834571298848229,-260.2904301765803,1.418153395544041,20.601947034159018
8.439999999999996,84.68649929576085,-27.85768656310678,5.487347521407536,-259.53865606063385,2.7499796820476017,20.887901583008038
8.479999999999995,84.47857081323981,-27.04430965029179,7.720440600083978,-258.37384989490215,3.8778223978792314,21.15526381279166
8.519999999999994,84.23799080384634,-26.239428570518726,9.561514054502783,-256.8713528674738,4.814274655482532,20.755058153536496
8.559999999999993,83.96834514872006,-25.460321889414733,11.129914188210613,-255.1178426765662,5.617953459206774,20.38087324246876
8.599999999999993,83.66945217130836,-24.707649247891727,12.473821949703852,-253.15869128115958,6.311697524712546,20.031017251098337
8.639999999999992,83.34161948072857,-23.98207714245239,13.61986165366161,-251.03256737258874,6.907505669548582,19.703908350986588
8.67999999999999,82.98552862374436,-23.28424584306576,14.592747178961108,-248.77223620358168,7.416640175890855,19.39806756171444
